nbpts,z_h,Te
4859,3.52E+11,2.36E+06
4860,3.52E+11,2.36E+06
4861,3.52E+11,2.36E+06
4862,3.52E+11,2.36E+06
4863,3.53E+11,2.36E+06
4864,3.53E+11,2.36E+06
4865,3.53E+11,2.36E+06
4866,3.53E+11,2.36E+06
4867,3.53E+11,2.36E+06
4868,3.53E+11,2.36E+06
4869,3.53E+11,2.36E+06
4870,3.53E+11,2.36E+06
4871,3.53E+11,2.36E+06
4872,3.53E+11,2.36E+06
4873,3.53E+11,2.36E+06
4874,3.53E+11,2.36E+06
4875,3.53E+11,2.36E+06
4876,3.53E+11,2.36E+06
4877,3.54E+11,2.36E+06
4878,3.54E+11,2.36E+06
4879,3.54E+11,2.36E+06
4880,3.54E+11,2.36E+06
4881,3.54E+11,2.36E+06
4882,3.54E+11,2.36E+06
4883,3.54E+11,2.36E+06
4884,3.54E+11,2.36E+06
4885,3.54E+11,2.36E+06
4886,3.54E+11,2.36E+06
4887,3.54E+11,2.36E+06
4888,3.54E+11,2.36E+06
4889,3.54E+11,2.36E+06
4890,3.55E+11,2.36E+06
4891,3.55E+11,2.36E+06
4892,3.55E+11,2.36E+06
4893,3.55E+11,2.36E+06
4894,3.55E+11,2.36E+06
4895,3.55E+11,2.36E+06
4896,3.55E+11,2.36E+06
4897,3.55E+11,2.36E+06
4898,3.55E+11,2.36E+06
4899,3.55E+11,2.36E+06
4900,3.55E+11,2.36E+06
4901,3.55E+11,2.36E+06
4902,3.55E+11,2.36E+06
4903,3.55E+11,2.36E+06
4904,3.56E+11,2.36E+06
4905,3.56E+11,2.36E+06
4906,3.56E+11,2.36E+06
4907,3.56E+11,2.36E+06
4908,3.56E+11,2.36E+06
4909,3.56E+11,2.36E+06
4910,3.56E+11,2.36E+06
4911,3.56E+11,2.36E+06
4912,3.56E+11,2.36E+06
4913,3.56E+11,2.36E+06
4914,3.56E+11,2.36E+06
4915,3.56E+11,2.36E+06
4916,3.56E+11,2.36E+06
4917,3.56E+11,2.36E+06
4918,3.57E+11,2.36E+06
4919,3.57E+11,2.36E+06
4920,3.57E+11,2.36E+06
4921,3.57E+11,2.36E+06
4922,3.57E+11,2.36E+06
4923,3.57E+11,2.36E+06
4924,3.57E+11,2.36E+06
4925,3.57E+11,2.36E+06
4926,3.57E+11,2.36E+06
4927,3.57E+11,2.36E+06
4928,3.57E+11,2.36E+06
4929,3.57E+11,2.36E+06
4930,3.57E+11,2.36E+06
4931,3.57E+11,2.36E+06
4932,3.58E+11,2.36E+06
4933,3.58E+11,2.36E+06
4934,3.58E+11,2.36E+06
4935,3.58E+11,2.36E+06
4936,3.58E+11,2.36E+06
4937,3.58E+11,2.36E+06
4938,3.58E+11,2.36E+06
4939,3.58E+11,2.36E+06
4940,3.58E+11,2.36E+06
4941,3.58E+11,2.36E+06
4942,3.58E+11,2.36E+06
4943,3.58E+11,2.36E+06
4944,3.58E+11,2.36E+06
4945,3.59E+11,2.36E+06
4946,3.59E+11,2.36E+06
4947,3.59E+11,2.36E+06
4948,3.59E+11,2.36E+06
4949,3.59E+11,2.36E+06
4950,3.59E+11,2.36E+06
4951,3.59E+11,2.36E+06
4952,3.59E+11,2.36E+06
4953,3.59E+11,2.36E+06
4954,3.59E+11,2.36E+06
4955,3.59E+11,2.36E+06
4956,3.59E+11,2.36E+06
4957,3.59E+11,2.36E+06
4958,3.59E+11,2.36E+06
4959,3.60E+11,2.36E+06
4960,3.60E+11,2.36E+06
4961,3.60E+11,2.36E+06
4962,3.60E+11,2.36E+06
4963,3.60E+11,2.36E+06
4964,3.60E+11,2.36E+06
4965,3.60E+11,2.36E+06
4966,3.60E+11,2.36E+06
4967,3.60E+11,2.36E+06
4968,3.60E+11,2.36E+06
4969,3.60E+11,2.36E+06
4970,3.60E+11,2.36E+06
4971,3.60E+11,2.36E+06
4972,3.60E+11,2.36E+06
4973,3.61E+11,2.36E+06
4974,3.61E+11,2.36E+06
4975,3.61E+11,2.36E+06
4976,3.61E+11,2.36E+06
4977,3.61E+11,2.36E+06
4978,3.61E+11,2.36E+06
4979,3.61E+11,2.36E+06
4980,3.61E+11,2.36E+06
4981,3.61E+11,2.36E+06
4982,3.61E+11,2.36E+06
4983,3.61E+11,2.36E+06
4984,3.61E+11,2.36E+06
4985,3.61E+11,2.36E+06
4986,3.61E+11,2.36E+06
4987,3.62E+11,2.36E+06
4988,3.62E+11,2.36E+06
4989,3.62E+11,2.36E+06
4990,3.62E+11,2.36E+06
4991,3.62E+11,2.36E+06
4992,3.62E+11,2.36E+06
4993,3.62E+11,2.36E+06
4994,3.62E+11,2.36E+06
4995,3.62E+11,2.36E+06
4996,3.62E+11,2.36E+06
4997,3.62E+11,2.36E+06
4998,3.62E+11,2.36E+06
4999,3.62E+11,2.36E+06
5000,3.62E+11,2.36E+06
5001,3.63E+11,2.36E+06
5002,3.63E+11,2.36E+06
5003,3.63E+11,2.36E+06
5004,3.63E+11,2.36E+06
5005,3.63E+11,2.36E+06
5006,3.63E+11,2.36E+06
5007,3.63E+11,2.36E+06
5008,3.63E+11,2.36E+06
5009,3.63E+11,2.36E+06
5010,3.63E+11,2.36E+06
5011,3.63E+11,2.36E+06
5012,3.63E+11,2.36E+06
5013,3.63E+11,2.36E+06
5014,3.64E+11,2.36E+06
5015,3.64E+11,2.36E+06
5016,3.64E+11,2.36E+06
5017,3.64E+11,2.36E+06
5018,3.64E+11,2.36E+06
5019,3.64E+11,2.36E+06
5020,3.64E+11,2.36E+06
5021,3.64E+11,2.36E+06
5022,3.64E+11,2.36E+06
5023,3.64E+11,2.36E+06
5024,3.64E+11,2.36E+06
5025,3.64E+11,2.36E+06
5026,3.64E+11,2.36E+06
5027,3.64E+11,2.36E+06
5028,3.65E+11,2.36E+06
5029,3.65E+11,2.36E+06
5030,3.65E+11,2.36E+06
5031,3.65E+11,2.36E+06
5032,3.65E+11,2.36E+06
5033,3.65E+11,2.36E+06
5034,3.65E+11,2.36E+06
5035,3.65E+11,2.36E+06
5036,3.65E+11,2.36E+06
5037,3.65E+11,2.36E+06
5038,3.65E+11,2.36E+06
5039,3.65E+11,2.36E+06
5040,3.65E+11,2.36E+06
5041,3.65E+11,2.36E+06
5042,3.66E+11,2.36E+06
5043,3.66E+11,2.36E+06
5044,3.66E+11,2.36E+06
5045,3.66E+11,2.36E+06
5046,3.66E+11,2.36E+06
5047,3.66E+11,2.36E+06
5048,3.66E+11,2.36E+06
5049,3.66E+11,2.36E+06
5050,3.66E+11,2.36E+06
5051,3.66E+11,2.36E+06
5052,3.66E+11,2.36E+06
5053,3.66E+11,2.36E+06
5054,3.66E+11,2.36E+06
5055,3.66E+11,2.36E+06
5056,3.67E+11,2.36E+06
5057,3.67E+11,2.36E+06
5058,3.67E+11,2.36E+06
5059,3.67E+11,2.36E+06
5060,3.67E+11,2.36E+06
5061,3.67E+11,2.36E+06
5062,3.67E+11,2.36E+06
5063,3.67E+11,2.36E+06
5064,3.67E+11,2.36E+06
5065,3.67E+11,2.36E+06
5066,3.67E+11,2.36E+06
5067,3.67E+11,2.36E+06
5068,3.67E+11,2.36E+06
5069,3.67E+11,2.36E+06
5070,3.68E+11,2.36E+06
5071,3.68E+11,2.36E+06
5072,3.68E+11,2.36E+06
5073,3.68E+11,2.36E+06
5074,3.68E+11,2.36E+06
5075,3.68E+11,2.36E+06
5076,3.68E+11,2.36E+06
5077,3.68E+11,2.36E+06
5078,3.68E+11,2.36E+06
5079,3.68E+11,2.36E+06
5080,3.68E+11,2.36E+06
5081,3.68E+11,2.36E+06
5082,3.68E+11,2.36E+06
5083,3.69E+11,2.36E+06
5084,3.69E+11,2.36E+06
5085,3.69E+11,2.36E+06
5086,3.69E+11,2.36E+06
5087,3.69E+11,2.36E+06
5088,3.69E+11,2.36E+06
5089,3.69E+11,2.36E+06
5090,3.69E+11,2.36E+06
5091,3.69E+11,2.36E+06
5092,3.69E+11,2.36E+06
5093,3.69E+11,2.36E+06
5094,3.69E+11,2.36E+06
5095,3.69E+11,2.36E+06
5096,3.69E+11,2.36E+06
5097,3.70E+11,2.36E+06
5098,3.70E+11,2.36E+06
5099,3.70E+11,2.36E+06
5100,3.70E+11,2.36E+06
5101,3.70E+11,2.36E+06
5102,3.70E+11,2.36E+06
5103,3.70E+11,2.36E+06
5104,3.70E+11,2.36E+06
5105,3.70E+11,2.36E+06
5106,3.70E+11,2.36E+06
5107,3.70E+11,2.36E+06
5108,3.70E+11,2.36E+06
5109,3.70E+11,2.36E+06
5110,3.70E+11,2.36E+06
5111,3.71E+11,2.36E+06
5112,3.71E+11,2.36E+06
5113,3.71E+11,2.36E+06
5114,3.71E+11,2.36E+06
5115,3.71E+11,2.36E+06
5116,3.71E+11,2.36E+06
5117,3.71E+11,2.36E+06
5118,3.71E+11,2.36E+06
5119,3.71E+11,2.36E+06
5120,3.71E+11,2.36E+06
5121,3.71E+11,2.36E+06
5122,3.71E+11,2.36E+06
5123,3.71E+11,2.36E+06
5124,3.71E+11,2.36E+06
5125,3.72E+11,2.36E+06
5126,3.72E+11,2.36E+06
5127,3.72E+11,2.36E+06
5128,3.72E+11,2.36E+06
5129,3.72E+11,2.36E+06
5130,3.72E+11,2.36E+06
5131,3.72E+11,2.36E+06
5132,3.72E+11,2.36E+06
5133,3.72E+11,2.36E+06
5134,3.72E+11,2.36E+06
5135,3.72E+11,2.36E+06
5136,3.72E+11,2.36E+06
5137,3.72E+11,2.36E+06
5138,3.72E+11,2.36E+06
5139,3.73E+11,2.36E+06
5140,3.73E+11,2.36E+06
5141,3.73E+11,2.36E+06
5142,3.73E+11,2.36E+06
5143,3.73E+11,2.36E+06
5144,3.73E+11,2.36E+06
5145,3.73E+11,2.36E+06
5146,3.73E+11,2.36E+06
5147,3.73E+11,2.36E+06
5148,3.73E+11,2.36E+06
5149,3.73E+11,2.36E+06
5150,3.73E+11,2.36E+06
5151,3.73E+11,2.36E+06
5152,3.74E+11,2.36E+06
5153,3.74E+11,2.36E+06
5154,3.74E+11,2.36E+06
5155,3.74E+11,2.36E+06
5156,3.74E+11,2.36E+06
5157,3.74E+11,2.36E+06
5158,3.74E+11,2.36E+06
5159,3.74E+11,2.36E+06
5160,3.74E+11,2.36E+06
5161,3.74E+11,2.36E+06
5162,3.74E+11,2.36E+06
5163,3.74E+11,2.36E+06
5164,3.74E+11,2.36E+06
5165,3.74E+11,2.36E+06
5166,3.75E+11,2.36E+06
5167,3.75E+11,2.36E+06
5168,3.75E+11,2.36E+06
5169,3.75E+11,2.36E+06
5170,3.75E+11,2.36E+06
5171,3.75E+11,2.36E+06
5172,3.75E+11,2.36E+06
5173,3.75E+11,2.36E+06
5174,3.75E+11,2.36E+06
5175,3.75E+11,2.36E+06
5176,3.75E+11,2.36E+06
5177,3.75E+11,2.36E+06
5178,3.75E+11,2.36E+06
5179,3.75E+11,2.36E+06
5180,3.76E+11,2.36E+06
5181,3.76E+11,2.36E+06
5182,3.76E+11,2.36E+06
5183,3.76E+11,2.36E+06
5184,3.76E+11,2.36E+06
5185,3.76E+11,2.36E+06
5186,3.76E+11,2.36E+06
5187,3.76E+11,2.36E+06
5188,3.76E+11,2.36E+06
5189,3.76E+11,2.36E+06
5190,3.76E+11,2.36E+06
5191,3.76E+11,2.36E+06
5192,3.76E+11,2.36E+06
5193,3.76E+11,2.36E+06
5194,3.77E+11,2.36E+06
5195,3.77E+11,2.36E+06
5196,3.77E+11,2.36E+06
5197,3.77E+11,2.36E+06
5198,3.77E+11,2.36E+06
5199,3.77E+11,2.36E+06
5200,3.77E+11,2.36E+06
5201,3.77E+11,2.36E+06
5202,3.77E+11,2.36E+06
5203,3.77E+11,2.36E+06
5204,3.77E+11,2.36E+06
5205,3.77E+11,2.36E+06
5206,3.77E+11,2.36E+06
5207,3.77E+11,2.36E+06
5208,3.78E+11,2.36E+06
5209,3.78E+11,2.36E+06
5210,3.78E+11,2.36E+06
5211,3.78E+11,2.36E+06
5212,3.78E+11,2.36E+06
5213,3.78E+11,2.36E+06
5214,3.78E+11,2.36E+06
5215,3.78E+11,2.36E+06
5216,3.78E+11,2.36E+06
5217,3.78E+11,2.36E+06
5218,3.78E+11,2.36E+06
5219,3.78E+11,2.36E+06
5220,3.78E+11,2.36E+06
5221,3.79E+11,2.36E+06
5222,3.79E+11,2.36E+06
5223,3.79E+11,2.36E+06
5224,3.79E+11,2.36E+06
5225,3.79E+11,2.36E+06
5226,3.79E+11,2.36E+06
5227,3.79E+11,2.36E+06
5228,3.79E+11,2.36E+06
5229,3.79E+11,2.36E+06
5230,3.79E+11,2.36E+06
5231,3.79E+11,2.36E+06
5232,3.79E+11,2.36E+06
5233,3.79E+11,2.36E+06
5234,3.79E+11,2.36E+06
5235,3.80E+11,2.36E+06
5236,3.80E+11,2.36E+06
5237,3.80E+11,2.36E+06
5238,3.80E+11,2.36E+06
5239,3.80E+11,2.36E+06
5240,3.80E+11,2.36E+06
5241,3.80E+11,2.36E+06
5242,3.80E+11,2.36E+06
5243,3.80E+11,2.36E+06
5244,3.80E+11,2.36E+06
5245,3.80E+11,2.36E+06
5246,3.80E+11,2.36E+06
5247,3.80E+11,2.36E+06
5248,3.80E+11,2.36E+06
5249,3.81E+11,2.36E+06
5250,3.81E+11,2.36E+06
5251,3.81E+11,2.36E+06
5252,3.81E+11,2.36E+06
5253,3.81E+11,2.36E+06
5254,3.81E+11,2.36E+06
5255,3.81E+11,2.36E+06
5256,3.81E+11,2.36E+06
5257,3.81E+11,2.36E+06
5258,3.81E+11,2.36E+06
5259,3.81E+11,2.36E+06
5260,3.81E+11,2.36E+06
5261,3.81E+11,2.36E+06
5262,3.81E+11,2.36E+06
5263,3.82E+11,2.36E+06
5264,3.82E+11,2.36E+06
5265,3.82E+11,2.36E+06
5266,3.82E+11,2.36E+06
5267,3.82E+11,2.36E+06
5268,3.82E+11,2.36E+06
5269,3.82E+11,2.36E+06
5270,3.82E+11,2.36E+06
5271,3.82E+11,2.36E+06
5272,3.82E+11,2.36E+06
5273,3.82E+11,2.36E+06
5274,3.82E+11,2.36E+06
5275,3.82E+11,2.36E+06
5276,3.83E+11,2.36E+06
5277,3.83E+11,2.36E+06
5278,3.83E+11,2.36E+06
5279,3.83E+11,2.36E+06
5280,3.83E+11,2.36E+06
5281,3.83E+11,2.36E+06
5282,3.83E+11,2.36E+06
5283,3.83E+11,2.36E+06
5284,3.83E+11,2.36E+06
5285,3.83E+11,2.36E+06
5286,3.83E+11,2.36E+06
5287,3.83E+11,2.36E+06
5288,3.83E+11,2.36E+06
5289,3.83E+11,2.36E+06
5290,3.84E+11,2.36E+06
5291,3.84E+11,2.36E+06
5292,3.84E+11,2.36E+06
5293,3.84E+11,2.36E+06
5294,3.84E+11,2.36E+06
5295,3.84E+11,2.36E+06
5296,3.84E+11,2.36E+06
5297,3.84E+11,2.36E+06
5298,3.84E+11,2.36E+06
5299,3.84E+11,2.36E+06
5300,3.84E+11,2.36E+06
5301,3.84E+11,2.36E+06
5302,3.84E+11,2.36E+06
5303,3.84E+11,2.36E+06
5304,3.85E+11,2.36E+06
5305,3.85E+11,2.36E+06
5306,3.85E+11,2.36E+06
5307,3.85E+11,2.36E+06
5308,3.85E+11,2.36E+06
5309,3.85E+11,2.36E+06
5310,3.85E+11,2.36E+06
5311,3.85E+11,2.36E+06
5312,3.85E+11,2.36E+06
5313,3.85E+11,2.36E+06
5314,3.85E+11,2.36E+06
5315,3.85E+11,2.36E+06
5316,3.85E+11,2.36E+06
5317,3.85E+11,2.36E+06
5318,3.86E+11,2.36E+06
5319,3.86E+11,2.36E+06
5320,3.86E+11,2.36E+06
5321,3.86E+11,2.36E+06
5322,3.86E+11,2.36E+06
5323,3.86E+11,2.36E+06
5324,3.86E+11,2.36E+06
5325,3.86E+11,2.36E+06
5326,3.86E+11,2.36E+06
5327,3.86E+11,2.36E+06
5328,3.86E+11,2.36E+06
5329,3.86E+11,2.36E+06
5330,3.86E+11,2.36E+06
5331,3.86E+11,2.36E+06
5332,3.87E+11,2.36E+06
5333,3.87E+11,2.36E+06
5334,3.87E+11,2.36E+06
5335,3.87E+11,2.36E+06
5336,3.87E+11,2.36E+06
5337,3.87E+11,2.36E+06
5338,3.87E+11,2.36E+06
5339,3.87E+11,2.36E+06
5340,3.87E+11,2.36E+06
5341,3.87E+11,2.36E+06
5342,3.87E+11,2.36E+06
5343,3.87E+11,2.36E+06
5344,3.87E+11,2.36E+06
5345,3.88E+11,2.36E+06
5346,3.88E+11,2.36E+06
5347,3.88E+11,2.36E+06
5348,3.88E+11,2.36E+06
5349,3.88E+11,2.36E+06
5350,3.88E+11,2.36E+06
5351,3.88E+11,2.36E+06
5352,3.88E+11,2.36E+06
5353,3.88E+11,2.36E+06
5354,3.88E+11,2.36E+06
5355,3.88E+11,2.36E+06
5356,3.88E+11,2.36E+06
5357,3.88E+11,2.36E+06
5358,3.88E+11,2.36E+06
5359,3.89E+11,2.36E+06
5360,3.89E+11,2.36E+06
5361,3.89E+11,2.36E+06
5362,3.89E+11,2.36E+06
5363,3.89E+11,2.36E+06
5364,3.89E+11,2.36E+06
5365,3.89E+11,2.36E+06
5366,3.89E+11,2.36E+06
5367,3.89E+11,2.36E+06
5368,3.89E+11,2.36E+06
5369,3.89E+11,2.36E+06
5370,3.89E+11,2.36E+06
5371,3.89E+11,2.36E+06
5372,3.89E+11,2.36E+06
5373,3.90E+11,2.36E+06
5374,3.90E+11,2.36E+06
5375,3.90E+11,2.36E+06
5376,3.90E+11,2.36E+06
5377,3.90E+11,2.36E+06
5378,3.90E+11,2.36E+06
5379,3.90E+11,2.36E+06
5380,3.90E+11,2.36E+06
5381,3.90E+11,2.36E+06
5382,3.90E+11,2.36E+06
5383,3.90E+11,2.36E+06
5384,3.90E+11,2.36E+06
5385,3.90E+11,2.36E+06
5386,3.90E+11,2.36E+06
5387,3.91E+11,2.36E+06
5388,3.91E+11,2.36E+06
5389,3.91E+11,2.36E+06
5390,3.91E+11,2.36E+06
5391,3.91E+11,2.36E+06
5392,3.91E+11,2.36E+06
5393,3.91E+11,2.36E+06
5394,3.91E+11,2.36E+06
5395,3.91E+11,2.36E+06
5396,3.91E+11,2.36E+06
5397,3.91E+11,2.36E+06
5398,3.91E+11,2.36E+06
5399,3.91E+11,2.36E+06
5400,3.91E+11,2.36E+06
5401,3.92E+11,2.36E+06
5402,3.92E+11,2.36E+06
5403,3.92E+11,2.36E+06
5404,3.92E+11,2.36E+06
5405,3.92E+11,2.36E+06
5406,3.92E+11,2.36E+06
5407,3.92E+11,2.36E+06
5408,3.92E+11,2.36E+06
5409,3.92E+11,2.36E+06
5410,3.92E+11,2.36E+06
5411,3.92E+11,2.36E+06
5412,3.92E+11,2.36E+06
5413,3.92E+11,2.36E+06
5414,3.93E+11,2.36E+06
5415,3.93E+11,2.36E+06
5416,3.93E+11,2.36E+06
5417,3.93E+11,2.36E+06
5418,3.93E+11,2.36E+06
5419,3.93E+11,2.36E+06
5420,3.93E+11,2.36E+06
5421,3.93E+11,2.36E+06
5422,3.93E+11,2.36E+06
5423,3.93E+11,2.36E+06
5424,3.93E+11,2.36E+06
5425,3.93E+11,2.36E+06
5426,3.93E+11,2.36E+06
5427,3.93E+11,2.36E+06
5428,3.94E+11,2.36E+06
5429,3.94E+11,2.36E+06
5430,3.94E+11,2.36E+06
5431,3.94E+11,2.36E+06
5432,3.94E+11,2.36E+06
5433,3.94E+11,2.36E+06
5434,3.94E+11,2.36E+06
5435,3.94E+11,2.36E+06
5436,3.94E+11,2.36E+06
5437,3.94E+11,2.36E+06
5438,3.94E+11,2.36E+06
5439,3.94E+11,2.36E+06
5440,3.94E+11,2.36E+06
5441,3.94E+11,2.36E+06
5442,3.95E+11,2.36E+06
5443,3.95E+11,2.36E+06
5444,3.95E+11,2.36E+06
5445,3.95E+11,2.36E+06
5446,3.95E+11,2.36E+06
5447,3.95E+11,2.36E+06
5448,3.95E+11,2.36E+06
5449,3.95E+11,2.36E+06
5450,3.95E+11,2.36E+06
5451,3.95E+11,2.36E+06
5452,3.95E+11,2.36E+06
5453,3.95E+11,2.36E+06
5454,3.95E+11,2.36E+06
5455,3.95E+11,2.36E+06
5456,3.96E+11,2.36E+06
5457,3.96E+11,2.36E+06
5458,3.96E+11,2.36E+06
5459,3.96E+11,2.36E+06
5460,3.96E+11,2.36E+06
5461,3.96E+11,2.36E+06
5462,3.96E+11,2.36E+06
5463,3.96E+11,2.36E+06
5464,3.96E+11,2.36E+06
5465,3.96E+11,2.36E+06
5466,3.96E+11,2.36E+06
5467,3.96E+11,2.36E+06
5468,3.96E+11,2.36E+06
5469,3.96E+11,2.36E+06
5470,3.97E+11,2.36E+06
5471,3.97E+11,2.36E+06
5472,3.97E+11,2.36E+06
5473,3.97E+11,2.36E+06
5474,3.97E+11,2.36E+06
5475,3.97E+11,2.36E+06
5476,3.97E+11,2.36E+06
5477,3.97E+11,2.36E+06
5478,3.97E+11,2.36E+06
5479,3.97E+11,2.36E+06
5480,3.97E+11,2.36E+06
5481,3.97E+11,2.36E+06
5482,3.97E+11,2.36E+06
5483,3.98E+11,2.36E+06
5484,3.98E+11,2.36E+06
5485,3.98E+11,2.36E+06
5486,3.98E+11,2.36E+06
5487,3.98E+11,2.36E+06
5488,3.98E+11,2.36E+06
5489,3.98E+11,2.36E+06
5490,3.98E+11,2.36E+06
5491,3.98E+11,2.36E+06
5492,3.98E+11,2.36E+06
5493,3.98E+11,2.36E+06
5494,3.98E+11,2.36E+06
5495,3.98E+11,2.36E+06
5496,3.98E+11,2.36E+06
5497,3.99E+11,2.36E+06
5498,3.99E+11,2.36E+06
5499,3.99E+11,2.36E+06
5500,3.99E+11,2.36E+06
5501,3.99E+11,2.36E+06
5502,3.99E+11,2.36E+06
5503,3.99E+11,2.36E+06
5504,3.99E+11,2.36E+06
5505,3.99E+11,2.36E+06
5506,3.99E+11,2.36E+06
5507,3.99E+11,2.36E+06
5508,3.99E+11,2.36E+06
5509,3.99E+11,2.36E+06
5510,3.99E+11,2.36E+06
5511,4.00E+11,2.36E+06
5512,4.00E+11,2.36E+06
5513,4.00E+11,2.36E+06
5514,4.00E+11,2.36E+06
5515,4.00E+11,2.36E+06
5516,4.00E+11,2.36E+06
5517,4.00E+11,2.36E+06
5518,4.00E+11,2.36E+06
5519,4.00E+11,2.36E+06
5520,4.00E+11,2.36E+06
5521,4.00E+11,2.36E+06
5522,4.00E+11,2.36E+06
5523,4.00E+11,2.36E+06
5524,4.00E+11,2.36E+06
5525,4.01E+11,2.36E+06
5526,4.01E+11,2.36E+06
5527,4.01E+11,2.36E+06
5528,4.01E+11,2.36E+06
5529,4.01E+11,2.36E+06
5530,4.01E+11,2.36E+06
5531,4.01E+11,2.36E+06
5532,4.01E+11,2.36E+06
5533,4.01E+11,2.36E+06
5534,4.01E+11,2.36E+06
5535,4.01E+11,2.36E+06
5536,4.01E+11,2.36E+06
5537,4.01E+11,2.36E+06
5538,4.02E+11,2.36E+06
5539,4.02E+11,2.36E+06
5540,4.02E+11,2.36E+06
5541,4.02E+11,2.36E+06
5542,4.02E+11,2.36E+06
5543,4.02E+11,2.36E+06
5544,4.02E+11,2.36E+06
5545,4.02E+11,2.36E+06
5546,4.02E+11,2.36E+06
5547,4.02E+11,2.36E+06
5548,4.02E+11,2.36E+06
5549,4.02E+11,2.36E+06
5550,4.02E+11,2.36E+06
5551,4.02E+11,2.36E+06
5552,4.03E+11,2.36E+06
5553,4.03E+11,2.36E+06
5554,4.03E+11,2.36E+06
5555,4.03E+11,2.36E+06
5556,4.03E+11,2.36E+06
5557,4.03E+11,2.36E+06
5558,4.03E+11,2.36E+06
5559,4.03E+11,2.36E+06
5560,4.03E+11,2.36E+06
5561,4.03E+11,2.36E+06
5562,4.03E+11,2.36E+06
5563,4.03E+11,2.36E+06
5564,4.03E+11,2.36E+06
5565,4.03E+11,2.36E+06
5566,4.04E+11,2.36E+06
5567,4.04E+11,2.36E+06
5568,4.04E+11,2.36E+06
5569,4.04E+11,2.36E+06
5570,4.04E+11,2.36E+06
5571,4.04E+11,2.36E+06
5572,4.04E+11,2.36E+06
5573,4.04E+11,2.36E+06
5574,4.04E+11,2.36E+06
5575,4.04E+11,2.36E+06
5576,4.04E+11,2.36E+06
5577,4.04E+11,2.36E+06
5578,4.04E+11,2.36E+06
5579,4.04E+11,2.36E+06
5580,4.05E+11,2.36E+06
5581,4.05E+11,2.36E+06
5582,4.05E+11,2.36E+06
5583,4.05E+11,2.36E+06
5584,4.05E+11,2.36E+06
5585,4.05E+11,2.36E+06
5586,4.05E+11,2.36E+06
5587,4.05E+11,2.36E+06
5588,4.05E+11,2.36E+06
5589,4.05E+11,2.36E+06
5590,4.05E+11,2.36E+06
5591,4.05E+11,2.36E+06
5592,4.05E+11,2.36E+06
5593,4.05E+11,2.36E+06
5594,4.06E+11,2.36E+06
5595,4.06E+11,2.36E+06
5596,4.06E+11,2.36E+06
5597,4.06E+11,2.36E+06
5598,4.06E+11,2.36E+06
5599,4.06E+11,2.36E+06
5600,4.06E+11,2.36E+06
5601,4.06E+11,2.36E+06
5602,4.06E+11,2.36E+06
5603,4.06E+11,2.36E+06
5604,4.06E+11,2.36E+06
5605,4.06E+11,2.36E+06
5606,4.06E+11,2.36E+06
5607,4.07E+11,2.36E+06
5608,4.07E+11,2.36E+06
5609,4.07E+11,2.36E+06
5610,4.07E+11,2.36E+06
5611,4.07E+11,2.36E+06
5612,4.07E+11,2.36E+06
5613,4.07E+11,2.36E+06
5614,4.07E+11,2.36E+06
5615,4.07E+11,2.36E+06
5616,4.07E+11,2.36E+06
5617,4.07E+11,2.36E+06
5618,4.07E+11,2.36E+06
5619,4.07E+11,2.36E+06
5620,4.07E+11,2.36E+06
5621,4.08E+11,2.36E+06
5622,4.08E+11,2.36E+06
5623,4.08E+11,2.36E+06
5624,4.08E+11,2.36E+06
5625,4.08E+11,2.36E+06
5626,4.08E+11,2.36E+06
5627,4.08E+11,2.36E+06
5628,4.08E+11,2.36E+06
5629,4.08E+11,2.36E+06
5630,4.08E+11,2.36E+06
5631,4.08E+11,2.36E+06
5632,4.08E+11,2.36E+06
5633,4.08E+11,2.36E+06
5634,4.08E+11,2.36E+06
5635,4.09E+11,2.36E+06
5636,4.09E+11,2.36E+06
5637,4.09E+11,2.36E+06
5638,4.09E+11,2.36E+06
5639,4.09E+11,2.36E+06
5640,4.09E+11,2.36E+06
5641,4.09E+11,2.36E+06
5642,4.09E+11,2.36E+06
5643,4.09E+11,2.36E+06
5644,4.09E+11,2.36E+06
5645,4.09E+11,2.36E+06
5646,4.09E+11,2.36E+06
5647,4.09E+11,2.36E+06
5648,4.09E+11,2.36E+06
5649,4.10E+11,2.36E+06
5650,4.10E+11,2.36E+06
5651,4.10E+11,2.36E+06
5652,4.10E+11,2.36E+06
5653,4.10E+11,2.36E+06
5654,4.10E+11,2.36E+06
5655,4.10E+11,2.36E+06
5656,4.10E+11,2.36E+06
5657,4.10E+11,2.36E+06
5658,4.10E+11,2.36E+06
5659,4.10E+11,2.36E+06
5660,4.10E+11,2.36E+06
5661,4.10E+11,2.36E+06
5662,4.10E+11,2.36E+06
5663,4.11E+11,2.36E+06
5664,4.11E+11,2.36E+06
5665,4.11E+11,2.36E+06
5666,4.11E+11,2.36E+06
5667,4.11E+11,2.36E+06
5668,4.11E+11,2.36E+06
5669,4.11E+11,2.36E+06
5670,4.11E+11,2.36E+06
5671,4.11E+11,2.36E+06
5672,4.11E+11,2.36E+06
5673,4.11E+11,2.36E+06
5674,4.11E+11,2.36E+06
5675,4.11E+11,2.36E+06
5676,4.12E+11,2.36E+06
5677,4.12E+11,2.36E+06
5678,4.12E+11,2.36E+06
5679,4.12E+11,2.36E+06
5680,4.12E+11,2.36E+06
