nbpts,z_h,Te
3962,287200000000,2360000
3963,287280000000,2360000
3964,287350000000,2360000
3965,287420000000,2360000
3966,287490000000,2360000
3967,287570000000,2360000
3968,287640000000,2360000
3969,287710000000,2360000
3970,287780000000,2360000
3971,287860000000,2360000
3972,287930000000,2360000
3973,288000000000,2360000
3974,288070000000,2360000
3975,288150000000,2360000
3976,288220000000,2360000
3977,288290000000,2360000
3978,288360000000,2360000
3979,288440000000,2360000
3980,288510000000,2360000
3981,288580000000,2360000
3982,288650000000,2360000
3983,288730000000,2360000
3984,288800000000,2360000
3985,288870000000,2360000
3986,288940000000,2360000
3987,289020000000,2360000
3988,289090000000,2360000
3989,289160000000,2360000
3990,289230000000,2360000
3991,289310000000,2360000
3992,289380000000,2360000
3993,289450000000,2360000
3994,289520000000,2360000
3995,289600000000,2360000
3996,289670000000,2360000
3997,289740000000,2360000
3998,289810000000,2360000
3999,289890000000,2360000
4000,289960000000,2360000
4001,290030000000,2360000
4002,290110000000,2360000
4003,290180000000,2360000
4004,290250000000,2360000
4005,290320000000,2360000
4006,290400000000,2360000
4007,290470000000,2360000
4008,290540000000,2360000
4009,290610000000,2360000
4010,290690000000,2360000
4011,290760000000,2360000
4012,290830000000,2360000
4013,290900000000,2360000
4014,290980000000,2360000
4015,291050000000,2360000
4016,291120000000,2360000
4017,291190000000,2360000
4018,291270000000,2360000
4019,291340000000,2360000
4020,291410000000,2360000
4021,291480000000,2360000
4022,291560000000,2360000
4023,291630000000,2360000
4024,291700000000,2360000
4025,291770000000,2360000
4026,291850000000,2360000
4027,291920000000,2360000
4028,291990000000,2360000
4029,292060000000,2360000
4030,292140000000,2360000
4031,292210000000,2360000
4032,292280000000,2360000
4033,292350000000,2360000
4034,292430000000,2360000
4035,292500000000,2360000
4036,292570000000,2360000
4037,292640000000,2360000
4038,292720000000,2360000
4039,292790000000,2360000
4040,292860000000,2360000
4041,292930000000,2360000
4042,293010000000,2360000
4043,293080000000,2360000
4044,293150000000,2360000
4045,293220000000,2360000
4046,293300000000,2360000
4047,293370000000,2360000
4048,293440000000,2360000
4049,293510000000,2360000
4050,293590000000,2360000
4051,293660000000,2360000
4052,293730000000,2360000
4053,293800000000,2360000
4054,293880000000,2360000
4055,293950000000,2360000
4056,294020000000,2360000
4057,294090000000,2360000
4058,294170000000,2360000
4059,294240000000,2360000
4060,294310000000,2360000
4061,294380000000,2360000
4062,294460000000,2360000
4063,294530000000,2360000
4064,294600000000,2360000
4065,294670000000,2360000
4066,294750000000,2360000
4067,294820000000,2360000
4068,294890000000,2360000
4069,294960000000,2360000
4070,295040000000,2360000
4071,295110000000,2360000
4072,295180000000,2360000
4073,295250000000,2360000
4074,295330000000,2360000
4075,295400000000,2360000
4076,295470000000,2360000
4077,295540000000,2360000
4078,295620000000,2360000
4079,295690000000,2360000
4080,295760000000,2360000
4081,295830000000,2360000
4082,295910000000,2360000
4083,295980000000,2360000
4084,296050000000,2360000
4085,296120000000,2360000
4086,296200000000,2360000
4087,296270000000,2360000
4088,296340000000,2360000
4089,296410000000,2360000
4090,296490000000,2360000
4091,296560000000,2360000
4092,296630000000,2360000
4093,296700000000,2360000
4094,296780000000,2360000
4095,296850000000,2360000
4096,296920000000,2360000
4097,296990000000,2360000
4098,297070000000,2360000
4099,297140000000,2360000
4100,297210000000,2360000
4101,297280000000,2360000
4102,297360000000,2360000
4103,297430000000,2360000
4104,297500000000,2360000
4105,297570000000,2360000
4106,297650000000,2360000
4107,297720000000,2360000
4108,297790000000,2360000
4109,297860000000,2360000
4110,297940000000,2360000
4111,298010000000,2360000
4112,298080000000,2360000
4113,298150000000,2360000
4114,298230000000,2360000
4115,298300000000,2360000
4116,298370000000,2360000
4117,298440000000,2360000
4118,298520000000,2360000
4119,298590000000,2360000
4120,298660000000,2360000
4121,298730000000,2360000
4122,298810000000,2360000
4123,298880000000,2360000
4124,298950000000,2360000
4125,299020000000,2360000
4126,299100000000,2360000
4127,299170000000,2360000
4128,299240000000,2360000
4129,299310000000,2360000
4130,299390000000,2360000
4131,299460000000,2360000
4132,299530000000,2360000
4133,299600000000,2360000
4134,299680000000,2360000
4135,299750000000,2360000
4136,299820000000,2360000
4137,299890000000,2360000
4138,299970000000,2360000
4139,300040000000,2360000
4140,300110000000,2360000
4141,300180000000,2360000
4142,300260000000,2360000
4143,300330000000,2360000
4144,300400000000,2360000
4145,300470000000,2360000
4146,300550000000,2360000
4147,300620000000,2360000
4148,300690000000,2360000
4149,300760000000,2360000
4150,300840000000,2360000
4151,300910000000,2360000
4152,300980000000,2360000
4153,301050000000,2360000
4154,301130000000,2360000
4155,301200000000,2360000
4156,301270000000,2360000
4157,301340000000,2360000
4158,301420000000,2360000
4159,301490000000,2360000
4160,301560000000,2360000
4161,301630000000,2360000
4162,301710000000,2360000
4163,301780000000,2360000
4164,301850000000,2360000
4165,301920000000,2360000
4166,302000000000,2360000
4167,302070000000,2360000
4168,302140000000,2360000
4169,302210000000,2360000
4170,302290000000,2360000
4171,302360000000,2360000
4172,302430000000,2360000
4173,302500000000,2360000
4174,302580000000,2360000
4175,302650000000,2360000
4176,302720000000,2360000
4177,302790000000,2360000
4178,302870000000,2360000
4179,302940000000,2360000
4180,303010000000,2360000
4181,303080000000,2360000
4182,303160000000,2360000
4183,303230000000,2360000
4184,303300000000,2360000
4185,303370000000,2360000
4186,303450000000,2360000
4187,303520000000,2360000
4188,303590000000,2360000
4189,303660000000,2360000
4190,303740000000,2360000
4191,303810000000,2360000
4192,303880000000,2360000
4193,303950000000,2360000
4194,304030000000,2360000
4195,304100000000,2360000
4196,304170000000,2360000
4197,304240000000,2360000
4198,304320000000,2360000
4199,304390000000,2360000
4200,304460000000,2360000
4201,304530000000,2360000
4202,304610000000,2360000
4203,304680000000,2360000
4204,304750000000,2360000
4205,304820000000,2360000
4206,304900000000,2360000
4207,304970000000,2360000
4208,305040000000,2360000
4209,305110000000,2360000
4210,305190000000,2360000
4211,305260000000,2360000
4212,305330000000,2360000
4213,305400000000,2360000
4214,305480000000,2360000
4215,305550000000,2360000
4216,305620000000,2360000
4217,305690000000,2360000
4218,305770000000,2360000
4219,305840000000,2360000
4220,305910000000,2360000
4221,305980000000,2360000
4222,306060000000,2360000
4223,306130000000,2360000
4224,306200000000,2360000
4225,306270000000,2360000
4226,306350000000,2360000
4227,306420000000,2360000
4228,306490000000,2360000
4229,306560000000,2360000
4230,306640000000,2360000
4231,306710000000,2360000
4232,306780000000,2360000
4233,306850000000,2360000
4234,306930000000,2360000
4235,307000000000,2360000
4236,307070000000,2360000
4237,307140000000,2360000
4238,307220000000,2360000
4239,307290000000,2360000
4240,307360000000,2360000
4241,307430000000,2360000
4242,307510000000,2360000
4243,307580000000,2360000
4244,307650000000,2360000
4245,307720000000,2360000
4246,307800000000,2360000
4247,307870000000,2360000
4248,307940000000,2360000
4249,308010000000,2360000
4250,308090000000,2360000
4251,308160000000,2360000
4252,308230000000,2360000
4253,308310000000,2360000
4254,308380000000,2360000
4255,308450000000,2360000
4256,308520000000,2360000
4257,308600000000,2360000
4258,308670000000,2360000
4259,308740000000,2360000
4260,308810000000,2360000
4261,308890000000,2360000
4262,308960000000,2360000
4263,309030000000,2360000
4264,309100000000,2360000
4265,309180000000,2360000
4266,309250000000,2360000
4267,309320000000,2360000
4268,309390000000,2360000
4269,309470000000,2360000
4270,309540000000,2360000
4271,309610000000,2360000
4272,309680000000,2360000
4273,309760000000,2360000
4274,309830000000,2360000
4275,309900000000,2360000
4276,309970000000,2360000
4277,310050000000,2360000
4278,310120000000,2360000
4279,310190000000,2360000
4280,310260000000,2360000
4281,310340000000,2360000
4282,310410000000,2360000
4283,310480000000,2360000
4284,310550000000,2360000
4285,310630000000,2360000
4286,310700000000,2360000
4287,310770000000,2360000
4288,310840000000,2360000
4289,310920000000,2360000
4290,310990000000,2360000
4291,311060000000,2360000
4292,311130000000,2360000
4293,311210000000,2360000
4294,311280000000,2360000
4295,311350000000,2360000
4296,311420000000,2360000
4297,311500000000,2360000
4298,311570000000,2360000
4299,311640000000,2360000
4300,311710000000,2360000
4301,311790000000,2360000
4302,311860000000,2360000
4303,311930000000,2360000
4304,312000000000,2360000
4305,312080000000,2360000
4306,312150000000,2360000
4307,312220000000,2360000
4308,312290000000,2360000
4309,312370000000,2360000
4310,312440000000,2360000
4311,312510000000,2360000
4312,312580000000,2360000
4313,312660000000,2360000
4314,312730000000,2360000
4315,312800000000,2360000
4316,312870000000,2360000
4317,312950000000,2360000
4318,313020000000,2360000
4319,313090000000,2360000
4320,313160000000,2360000
4321,313240000000,2360000
4322,313310000000,2360000
4323,313380000000,2360000
4324,313450000000,2360000
4325,313530000000,2360000
4326,313600000000,2360000
4327,313670000000,2360000
4328,313740000000,2360000
4329,313820000000,2360000
4330,313890000000,2360000
4331,313960000000,2360000
4332,314030000000,2360000
4333,314110000000,2360000
4334,314180000000,2360000
4335,314250000000,2360000
4336,314320000000,2360000
4337,314400000000,2360000
4338,314470000000,2360000
4339,314540000000,2360000
4340,314610000000,2360000
4341,314690000000,2360000
4342,314760000000,2360000
4343,314830000000,2360000
4344,314900000000,2360000
4345,314980000000,2360000
4346,315050000000,2360000
4347,315120000000,2360000
4348,315190000000,2360000
4349,315270000000,2360000
4350,315340000000,2360000
4351,315410000000,2360000
4352,315480000000,2360000
4353,315560000000,2360000
4354,315630000000,2360000
4355,315700000000,2360000
4356,315770000000,2360000
4357,315850000000,2360000
4358,315920000000,2360000
4359,315990000000,2360000
4360,316060000000,2360000
4361,316140000000,2360000
4362,316210000000,2360000
4363,316280000000,2360000
4364,316350000000,2360000
4365,316430000000,2360000
4366,316500000000,2360000
4367,316570000000,2360000
4368,316640000000,2360000
4369,316720000000,2360000
4370,316790000000,2360000
4371,316860000000,2360000
4372,316930000000,2360000
4373,317010000000,2360000
4374,317080000000,2360000
4375,317150000000,2360000
4376,317220000000,2360000
4377,317300000000,2360000
4378,317370000000,2360000
4379,317440000000,2360000
4380,317510000000,2360000
4381,317590000000,2360000
4382,317660000000,2360000
4383,317730000000,2360000
4384,317800000000,2360000
4385,317880000000,2360000
4386,317950000000,2360000
4387,318020000000,2360000
4388,318090000000,2360000
4389,318170000000,2360000
4390,318240000000,2360000
4391,318310000000,2360000
4392,318380000000,2360000
4393,318460000000,2360000
4394,318530000000,2360000
4395,318600000000,2360000
4396,318670000000,2360000
4397,318750000000,2360000
4398,318820000000,2360000
4399,318890000000,2360000
4400,318960000000,2360000
4401,319040000000,2360000
4402,319110000000,2360000
4403,319180000000,2360000
4404,319250000000,2360000
4405,319330000000,2360000
4406,319400000000,2360000
4407,319470000000,2360000
4408,319540000000,2360000
4409,319620000000,2360000
4410,319690000000,2360000
4411,319760000000,2360000
4412,319830000000,2360000
4413,319910000000,2360000
4414,319980000000,2360000
4415,320050000000,2360000
4416,320120000000,2360000
4417,320200000000,2360000
4418,320270000000,2360000
4419,320340000000,2360000
4420,320410000000,2360000
4421,320490000000,2360000
4422,320560000000,2360000
4423,320630000000,2360000
4424,320700000000,2360000
4425,320780000000,2360000
4426,320850000000,2360000
4427,320920000000,2360000
4428,320990000000,2360000
4429,321070000000,2360000
4430,321140000000,2360000
4431,321210000000,2360000
4432,321280000000,2360000
4433,321360000000,2360000
4434,321430000000,2360000
4435,321500000000,2360000
4436,321570000000,2360000
4437,321650000000,2360000
4438,321720000000,2360000
4439,321790000000,2360000
4440,321860000000,2360000
4441,321940000000,2360000
4442,322010000000,2360000
4443,322080000000,2360000
4444,322150000000,2360000
4445,322230000000,2360000
4446,322300000000,2360000
4447,322370000000,2360000
4448,322440000000,2360000
4449,322520000000,2360000
4450,322590000000,2360000
4451,322660000000,2360000
4452,322730000000,2360000
4453,322810000000,2360000
4454,322880000000,2360000
4455,322950000000,2360000
4456,323020000000,2360000
4457,323100000000,2360000
4458,323170000000,2360000
4459,323240000000,2360000
4460,323310000000,2360000
4461,323390000000,2360000
4462,323460000000,2360000
4463,323530000000,2360000
4464,323600000000,2360000
4465,323680000000,2360000
4466,323750000000,2360000
4467,323820000000,2360000
4468,323890000000,2360000
4469,323970000000,2360000
4470,324040000000,2360000
4471,324110000000,2360000
4472,324180000000,2360000
4473,324260000000,2360000
4474,324330000000,2360000
4475,324400000000,2360000
4476,324470000000,2360000
4477,324550000000,2360000
4478,324620000000,2360000
4479,324690000000,2360000
4480,324760000000,2360000
4481,324840000000,2360000
4482,324910000000,2360000
4483,324980000000,2360000
4484,325050000000,2360000
4485,325130000000,2360000
4486,325200000000,2360000
4487,325270000000,2360000
4488,325340000000,2360000
4489,325420000000,2360000
4490,325490000000,2360000
4491,325560000000,2360000
4492,325630000000,2360000
4493,325710000000,2360000
4494,325780000000,2360000
4495,325850000000,2360000
4496,325920000000,2360000
4497,326000000000,2360000
4498,326070000000,2360000
4499,326140000000,2360000
4500,326210000000,2360000
4501,326290000000,2360000
4502,326360000000,2360000
4503,326430000000,2360000
4504,326510000000,2360000
4505,326580000000,2360000
4506,326650000000,2360000
4507,326720000000,2360000
4508,326800000000,2360000
4509,326870000000,2360000
4510,326940000000,2360000
4511,327010000000,2360000
4512,327090000000,2360000
4513,327160000000,2360000
4514,327230000000,2360000
4515,327300000000,2360000
4516,327380000000,2360000
4517,327450000000,2360000
4518,327520000000,2360000
4519,327590000000,2360000
4520,327670000000,2360000
4521,327740000000,2360000
4522,327810000000,2360000
4523,327880000000,2360000
4524,327960000000,2360000
4525,328030000000,2360000
4526,328100000000,2360000
4527,328170000000,2360000
4528,328250000000,2360000
4529,328320000000,2360000
4530,328390000000,2360000
4531,328460000000,2360000
4532,328540000000,2360000
4533,328610000000,2360000
4534,328680000000,2360000
4535,328750000000,2360000
4536,328830000000,2360000
4537,328900000000,2360000
4538,328970000000,2360000
4539,329040000000,2360000
4540,329120000000,2360000
4541,329190000000,2360000
4542,329260000000,2360000
4543,329330000000,2360000
4544,329410000000,2360000
4545,329480000000,2360000
4546,329550000000,2360000
4547,329620000000,2360000
4548,329700000000,2360000
4549,329770000000,2360000
4550,329840000000,2360000
4551,329910000000,2360000
4552,329990000000,2360000
4553,330060000000,2360000
4554,330130000000,2360000
4555,330200000000,2360000
4556,330280000000,2360000
4557,330350000000,2360000
4558,330420000000,2360000
4559,330490000000,2360000
4560,330570000000,2360000
4561,330640000000,2360000
4562,330710000000,2360000
4563,330780000000,2360000
4564,330860000000,2360000
4565,330930000000,2360000
4566,331000000000,2360000
4567,331070000000,2360000
4568,331150000000,2360000
4569,331220000000,2360000
4570,331290000000,2360000
4571,331360000000,2360000
4572,331440000000,2360000
4573,331510000000,2360000
4574,331580000000,2360000
4575,331650000000,2360000
4576,331730000000,2360000
4577,331800000000,2360000
4578,331870000000,2360000
4579,331940000000,2360000
4580,332020000000,2360000
4581,332090000000,2360000
4582,332160000000,2360000
4583,332230000000,2360000
4584,332310000000,2360000
4585,332380000000,2360000
4586,332450000000,2360000
4587,332520000000,2360000
4588,332600000000,2360000
4589,332670000000,2360000
4590,332740000000,2360000
4591,332810000000,2360000
4592,332890000000,2360000
4593,332960000000,2360000
4594,333030000000,2360000
4595,333100000000,2360000
4596,333180000000,2360000
4597,333250000000,2360000
4598,333320000000,2360000
4599,333390000000,2360000
4600,333470000000,2360000
4601,333540000000,2360000
4602,333610000000,2360000
4603,333680000000,2360000
4604,333760000000,2360000
4605,333830000000,2360000
4606,333900000000,2360000
4607,333970000000,2360000
4608,334050000000,2360000
4609,334120000000,2360000
4610,334190000000,2360000
4611,334260000000,2360000
4612,334340000000,2360000
4613,334410000000,2360000
4614,334480000000,2360000
4615,334550000000,2360000
4616,334630000000,2360000
4617,334700000000,2360000
4618,334770000000,2360000
4619,334840000000,2360000
4620,334920000000,2360000
4621,334990000000,2360000
4622,335060000000,2360000
4623,335130000000,2360000
4624,335210000000,2360000
4625,335280000000,2360000
4626,335350000000,2360000
4627,335420000000,2360000
4628,335500000000,2360000
4629,335570000000,2360000
4630,335640000000,2360000
4631,335710000000,2360000
4632,335790000000,2360000
4633,335860000000,2360000
4634,335930000000,2360000
4635,336000000000,2360000
4636,336080000000,2360000
4637,336150000000,2360000
4638,336220000000,2360000
4639,336290000000,2360000
4640,336370000000,2360000
4641,336440000000,2360000
4642,336510000000,2360000
4643,336580000000,2360000
4644,336660000000,2360000
4645,336730000000,2360000
4646,336800000000,2360000
4647,336870000000,2360000
4648,336950000000,2360000
4649,337020000000,2360000
4650,337090000000,2360000
4651,337160000000,2360000
4652,337240000000,2360000
4653,337310000000,2360000
4654,337380000000,2360000
4655,337450000000,2360000
4656,337530000000,2360000
4657,337600000000,2360000
4658,337670000000,2360000
4659,337740000000,2360000
4660,337820000000,2360000
4661,337890000000,2360000
4662,337960000000,2360000
4663,338030000000,2360000
4664,338110000000,2360000
4665,338180000000,2360000
4666,338250000000,2360000
4667,338320000000,2360000
4668,338400000000,2360000
4669,338470000000,2360000
4670,338540000000,2360000
4671,338610000000,2360000
4672,338690000000,2360000
4673,338760000000,2360000
4674,338830000000,2360000
4675,338900000000,2360000
4676,338980000000,2360000
4677,339050000000,2360000
4678,339120000000,2360000
4679,339190000000,2360000
4680,339270000000,2360000
4681,339340000000,2360000
4682,339410000000,2360000
4683,339480000000,2360000
4684,339560000000,2360000
4685,339630000000,2360000
4686,339700000000,2360000
4687,339770000000,2360000
4688,339850000000,2360000
4689,339920000000,2360000
4690,339990000000,2360000
4691,340060000000,2360000
4692,340140000000,2360000
4693,340210000000,2360000
4694,340280000000,2360000
4695,340350000000,2360000
4696,340430000000,2360000
4697,340500000000,2360000
4698,340570000000,2360000
4699,340640000000,2360000
4700,340720000000,2360000
4701,340790000000,2360000
4702,340860000000,2360000
4703,340930000000,2360000
4704,341010000000,2360000
4705,341080000000,2360000
4706,341150000000,2360000
4707,341220000000,2360000
4708,341300000000,2360000
4709,341370000000,2360000
4710,341440000000,2360000
4711,341510000000,2360000
4712,341590000000,2360000
4713,341660000000,2360000
4714,341730000000,2360000
4715,341800000000,2360000
4716,341880000000,2360000
4717,341950000000,2360000
4718,342020000000,2360000
4719,342090000000,2360000
4720,342170000000,2360000
4721,342240000000,2360000
4722,342310000000,2360000
4723,342380000000,2360000
4724,342460000000,2360000
4725,342530000000,2360000
4726,342600000000,2360000
4727,342670000000,2360000
4728,342750000000,2360000
4729,342820000000,2360000
4730,342890000000,2360000
4731,342960000000,2360000
4732,343040000000,2360000
4733,343110000000,2360000
4734,343180000000,2360000
4735,343250000000,2360000
4736,343330000000,2360000
4737,343400000000,2360000
4738,343470000000,2360000
4739,343540000000,2360000
4740,343620000000,2360000
4741,343690000000,2360000
4742,343760000000,2360000
4743,343830000000,2360000
4744,343910000000,2360000
4745,343980000000,2360000
4746,344050000000,2360000
4747,344120000000,2360000
4748,344200000000,2360000
4749,344270000000,2360000
4750,344340000000,2360000
4751,344420000000,2360000
4752,344490000000,2360000
4753,344560000000,2360000
4754,344630000000,2360000
4755,344710000000,2360000
4756,344780000000,2360000
4757,344850000000,2360000
4758,344920000000,2360000
4759,345000000000,2360000
4760,345070000000,2360000
4761,345140000000,2360000
4762,345210000000,2360000
4763,345290000000,2360000
4764,345360000000,2360000
4765,345430000000,2360000
4766,345500000000,2360000
4767,345580000000,2360000
4768,345650000000,2360000
4769,345720000000,2360000
4770,345790000000,2360000
4771,345870000000,2360000
4772,345940000000,2360000
4773,346010000000,2360000
4774,346080000000,2360000
4775,346160000000,2360000
4776,346230000000,2360000
4777,346300000000,2360000
4778,346370000000,2360000
4779,346450000000,2360000
4780,346520000000,2360000
4781,346590000000,2360000
4782,346660000000,2360000
4783,346740000000,2360000
4784,346810000000,2360000
4785,346880000000,2360000
4786,346950000000,2360000
4787,347030000000,2360000
4788,347100000000,2360000
4789,347170000000,2360000
4790,347240000000,2360000
4791,347320000000,2360000
4792,347390000000,2360000
4793,347460000000,2360000
4794,347530000000,2360000
4795,347610000000,2360000
4796,347680000000,2360000
4797,347750000000,2360000
4798,347820000000,2360000
4799,347900000000,2360000
4800,347970000000,2360000
4801,348040000000,2360000
4802,348110000000,2360000
4803,348190000000,2360000
4804,348260000000,2360000
4805,348330000000,2360000
4806,348400000000,2360000
4807,348480000000,2360000
4808,348550000000,2360000
4809,348620000000,2360000
4810,348690000000,2360000
4811,348770000000,2360000
4812,348840000000,2360000
4813,348910000000,2360000
4814,348980000000,2360000
4815,349060000000,2360000
4816,349130000000,2360000
4817,349200000000,2360000
4818,349270000000,2360000
4819,349350000000,2360000
4820,349420000000,2360000
4821,349490000000,2360000
4822,349560000000,2360000
4823,349640000000,2360000
4824,349710000000,2360000
4825,349780000000,2360000
4826,349850000000,2360000
4827,349930000000,2360000
4828,350000000000,2360000
4829,350070000000,2360000
4830,350140000000,2360000
4831,350220000000,2360000
4832,350290000000,2360000
4833,350360000000,2360000
4834,350430000000,2360000
4835,350510000000,2360000
4836,350580000000,2360000
4837,350650000000,2360000
4838,350720000000,2360000
4839,350800000000,2360000
4840,350870000000,2360000
4841,350940000000,2360000
4842,351010000000,2360000
4843,351090000000,2360000
4844,351160000000,2360000
4845,351230000000,2360000
4846,351300000000,2360000
4847,351380000000,2360000
4848,351450000000,2360000
4849,351520000000,2360000
4850,351590000000,2360000
4851,351670000000,2360000
4852,351740000000,2360000
4853,351810000000,2360000
4854,351880000000,2360000
4855,351960000000,2360000
4856,352030000000,2360000
4857,352100000000,2360000
4858,352170000000,2360000
4859,352250000000,2360000
4860,352320000000,2360000
4861,352390000000,2360000
4862,352460000000,2360000
4863,352540000000,2360000
4864,352610000000,2360000
4865,352680000000,2360000
4866,352750000000,2360000
4867,352830000000,2360000
4868,352900000000,2360000
4869,352970000000,2360000
4870,353040000000,2360000
4871,353120000000,2360000
4872,353190000000,2360000
4873,353260000000,2360000
4874,353330000000,2360000
4875,353410000000,2360000
4876,353480000000,2360000
4877,353550000000,2360000
4878,353620000000,2360000
4879,353700000000,2360000
4880,353770000000,2360000
4881,353840000000,2360000
4882,353910000000,2360000
4883,353990000000,2360000
4884,354060000000,2360000
4885,354130000000,2360000
4886,354200000000,2360000
4887,354280000000,2360000
4888,354350000000,2360000
4889,354420000000,2360000
4890,354490000000,2360000
4891,354570000000,2360000
4892,354640000000,2360000
4893,354710000000,2360000
4894,354780000000,2360000
4895,354860000000,2360000
4896,354930000000,2360000
4897,355000000000,2360000
4898,355070000000,2360000
4899,355150000000,2360000
4900,355220000000,2360000
4901,355290000000,2360000
4902,355360000000,2360000
4903,355440000000,2360000
4904,355510000000,2360000
4905,355580000000,2360000
4906,355650000000,2360000
4907,355730000000,2360000
4908,355800000000,2360000
4909,355870000000,2360000
4910,355940000000,2360000
4911,356020000000,2360000
4912,356090000000,2360000
4913,356160000000,2360000
4914,356230000000,2360000
4915,356310000000,2360000
4916,356380000000,2360000
4917,356450000000,2360000
4918,356520000000,2360000
4919,356600000000,2360000
4920,356670000000,2360000
4921,356740000000,2360000
4922,356810000000,2360000
4923,356890000000,2360000
4924,356960000000,2360000
4925,357030000000,2360000
4926,357100000000,2360000
4927,357180000000,2360000
4928,357250000000,2360000
4929,357320000000,2360000
4930,357390000000,2360000
4931,357470000000,2360000
4932,357540000000,2360000
4933,357610000000,2360000
4934,357680000000,2360000
4935,357760000000,2360000
4936,357830000000,2360000
4937,357900000000,2360000
4938,357970000000,2360000
4939,358050000000,2360000
4940,358120000000,2360000
4941,358190000000,2360000
4942,358260000000,2360000
4943,358340000000,2360000
4944,358410000000,2360000
4945,358480000000,2360000
4946,358550000000,2360000
4947,358630000000,2360000
4948,358700000000,2360000
4949,358770000000,2360000
4950,358840000000,2360000
4951,358920000000,2360000
4952,358990000000,2360000
4953,359060000000,2360000
4954,359130000000,2360000
4955,359210000000,2360000
4956,359280000000,2360000
4957,359350000000,2360000
4958,359420000000,2360000
4959,359500000000,2360000
4960,359570000000,2360000
4961,359640000000,2360000
4962,359710000000,2360000
4963,359790000000,2360000
4964,359860000000,2360000
4965,359930000000,2360000
4966,360000000000,2360000
4967,360080000000,2360000
4968,360150000000,2360000
4969,360220000000,2360000
4970,360290000000,2360000
4971,360370000000,2360000
4972,360440000000,2360000
4973,360510000000,2360000
4974,360580000000,2360000
4975,360660000000,2360000
4976,360730000000,2360000
4977,360800000000,2360000
4978,360870000000,2360000
4979,360950000000,2360000
4980,361020000000,2360000
4981,361090000000,2360000
4982,361160000000,2360000
4983,361240000000,2360000
4984,361310000000,2360000
4985,361380000000,2360000
4986,361450000000,2360000
4987,361530000000,2360000
4988,361600000000,2360000
4989,361670000000,2360000
4990,361740000000,2360000
4991,361820000000,2360000
4992,361890000000,2360000
4993,361960000000,2360000
4994,362030000000,2360000
4995,362110000000,2360000
4996,362180000000,2360000
4997,362250000000,2360000
4998,362320000000,2360000
4999,362400000000,2360000
5000,362470000000,2360000
5001,362540000000,2360000
5002,362620000000,2360000
5003,362690000000,2360000
5004,362760000000,2360000
5005,362830000000,2360000
5006,362910000000,2360000
5007,362980000000,2360000
5008,363050000000,2360000
5009,363120000000,2360000
5010,363200000000,2360000
5011,363270000000,2360000
5012,363340000000,2360000
5013,363410000000,2360000
5014,363490000000,2360000
5015,363560000000,2360000
5016,363630000000,2360000
5017,363700000000,2360000
5018,363780000000,2360000
5019,363850000000,2360000
5020,363920000000,2360000
5021,363990000000,2360000
5022,364070000000,2360000
5023,364140000000,2360000
5024,364210000000,2360000
5025,364280000000,2360000
5026,364360000000,2360000
5027,364430000000,2360000
5028,364500000000,2360000
5029,364570000000,2360000
5030,364650000000,2360000
5031,364720000000,2360000
5032,364790000000,2360000
5033,364860000000,2360000
5034,364940000000,2360000
5035,365010000000,2360000
5036,365080000000,2360000
5037,365150000000,2360000
5038,365230000000,2360000
5039,365300000000,2360000
5040,365370000000,2360000
5041,365440000000,2360000
5042,365520000000,2360000
5043,365590000000,2360000
5044,365660000000,2360000
5045,365730000000,2360000
5046,365810000000,2360000
5047,365880000000,2360000
5048,365950000000,2360000
5049,366020000000,2360000
5050,366100000000,2360000
5051,366170000000,2360000
5052,366240000000,2360000
5053,366310000000,2360000
5054,366390000000,2360000
5055,366460000000,2360000
5056,366530000000,2360000
5057,366600000000,2360000
5058,366680000000,2360000
5059,366750000000,2360000
5060,366820000000,2360000
5061,366890000000,2360000
5062,366970000000,2360000
5063,367040000000,2360000
5064,367110000000,2360000
5065,367180000000,2360000
5066,367260000000,2360000
5067,367330000000,2360000
5068,367400000000,2360000
5069,367470000000,2360000
5070,367550000000,2360000
5071,367620000000,2360000
5072,367690000000,2360000
5073,367760000000,2360000
5074,367840000000,2360000
5075,367910000000,2360000
5076,367980000000,2360000
5077,368050000000,2360000
5078,368130000000,2360000
5079,368200000000,2360000
5080,368270000000,2360000
5081,368340000000,2360000
5082,368420000000,2360000
5083,368490000000,2360000
5084,368560000000,2360000
5085,368630000000,2360000
5086,368710000000,2360000
5087,368780000000,2360000
5088,368850000000,2360000
5089,368920000000,2360000
5090,369000000000,2360000
5091,369070000000,2360000
5092,369140000000,2360000
5093,369210000000,2360000
5094,369290000000,2360000
5095,369360000000,2360000
5096,369430000000,2360000
5097,369500000000,2360000
5098,369580000000,2360000
5099,369650000000,2360000
5100,369720000000,2360000
5101,369790000000,2360000
5102,369870000000,2360000
5103,369940000000,2360000
5104,370010000000,2360000
5105,370080000000,2360000
5106,370160000000,2360000
5107,370230000000,2360000
5108,370300000000,2360000
5109,370370000000,2360000
5110,370450000000,2360000
5111,370520000000,2360000
5112,370590000000,2360000
5113,370660000000,2360000
5114,370740000000,2360000
5115,370810000000,2360000
5116,370880000000,2360000
5117,370950000000,2360000
5118,371030000000,2360000
5119,371100000000,2360000
5120,371170000000,2360000
5121,371240000000,2360000
5122,371320000000,2360000
5123,371390000000,2360000
5124,371460000000,2360000
5125,371530000000,2360000
5126,371610000000,2360000
