nbts,z_h,Te
1425,1203800000,877390
1426,1204700000,877630
1427,1205500000,877860
1428,1206400000,878100
1429,1207200000,878340
1430,1208100000,878570
1431,1208900000,878810
1432,1209800000,879040
1433,1210700000,879280
1434,1211500000,879520
1435,1212400000,879750
1436,1213200000,879990
1437,1214100000,880220
1438,1214900000,880460
1439,1215800000,880690
1440,1216600000,880930
1441,1217500000,881160
1442,1218300000,881400
1443,1219200000,881630
1444,1220000000,881870
1445,1220900000,882100
1446,1221700000,882340
1447,1222600000,882570
1448,1223400000,882810
1449,1224300000,883040
1450,1225100000,883280
1451,1226000000,883510
1452,1226800000,883750
1453,1227700000,883980
1454,1228600000,884210
1455,1229400000,884450
1456,1230300000,884680
1457,1231100000,884920
1458,1232000000,885150
1459,1232800000,885380
1460,1233700000,885620
1461,1234500000,885850
1462,1235400000,886080
1463,1236200000,886320
1464,1237100000,886550
1465,1237900000,886780
1466,1238800000,887020
1467,1239600000,887250
1468,1240500000,887480
1469,1241300000,887720
1470,1242200000,887950
1471,1243000000,888180
1472,1243900000,888410
1473,1244700000,888650
1474,1245600000,888880
1475,1246500000,889110
1476,1247300000,889340
1477,1248200000,889570
1478,1249000000,889810
1479,1249900000,890040
1480,1250700000,890270
1481,1251600000,890500
1482,1252400000,890730
1483,1253300000,890970
1484,1254100000,891200
1485,1255000000,891430
1486,1255800000,891660
1487,1256700000,891890
1488,1257500000,892120
1489,1258400000,892350
1490,1259200000,892580
1491,1260100000,892810
1492,1260900000,893050
1493,1261800000,893280
1494,1262700000,893510
1495,1263500000,893740
1496,1264400000,893970
1497,1265200000,894200
1498,1266100000,894430
1499,1266900000,894660
1500,1267800000,894890
1501,1268600000,895120
1502,1269500000,895350
1503,1270300000,895580
1504,1271200000,895810
1505,1272000000,896040
1506,1272900000,896270
1507,1273700000,896500
1508,1274600000,896730
1509,1275400000,896960
1510,1276300000,897180
1511,1277100000,897410
1512,1278000000,897640
1513,1278800000,897870
1514,1279700000,898100
1515,1280600000,898330
1516,1281400000,898560
1517,1282300000,898790
1518,1283100000,899010
1519,1284000000,899240
1520,1284800000,899470
1521,1285700000,899700
1522,1286500000,899930
1523,1287400000,900160
1524,1288200000,900380
1525,1289100000,900610
1526,1289900000,900840
1527,1290800000,901070
1528,1291600000,901300
1529,1292500000,901520
1530,1293300000,901750
1531,1294200000,901980
1532,1295000000,902200
1533,1295900000,902430
1534,1296700000,902660
1535,1297600000,902890
1536,1298500000,903110
1537,1299300000,903340
1538,1300200000,903570
1539,1301000000,903790
1540,1301900000,904020
1541,1302700000,904250
1542,1303600000,904470
1543,1304400000,904700
1544,1305300000,904930
1545,1306100000,905150
1546,1307000000,905380
1547,1307800000,905600
1548,1308700000,905830
1549,1309500000,906060
1550,1310400000,906280
1551,1311200000,906510
1552,1312100000,906730
1553,1312900000,906960
1554,1313800000,907180
1555,1314600000,907410
1556,1315500000,907630
1557,1316400000,907860
1558,1317200000,908080
1559,1318100000,908310
1560,1318900000,908530
1561,1319800000,908760
1562,1320600000,908980
1563,1321500000,909210
1564,1322300000,909430
1565,1323200000,909660
1566,1324000000,909880
1567,1324900000,910100
1568,1325700000,910330
1569,1326600000,910550
1570,1327400000,910780
1571,1328300000,911000
1572,1329100000,911220
1573,1330000000,911450
1574,1330800000,911670
1575,1331700000,911890
1576,1332500000,912120
1577,1333400000,912340
1578,1334300000,912560
1579,1335100000,912790
1580,1336000000,913010
1581,1336800000,913230
1582,1337700000,913460
1583,1338500000,913680
1584,1339400000,913900
1585,1340200000,914130
1586,1341100000,914350
1587,1341900000,914570
1588,1342800000,914790
1589,1343600000,915010
1590,1344500000,915240
1591,1345300000,915460
1592,1346200000,915680
1593,1347000000,915900
1594,1347900000,916120
1595,1348700000,916350
1596,1349600000,916570
1597,1350400000,916790
1598,1351300000,917010
1599,1352200000,917230
1600,1353000000,917450
1601,1353900000,917680
1602,1354700000,917900
1603,1355600000,918120
1604,1356400000,918340
1605,1357300000,918560
1606,1358100000,918780
1607,1359000000,919000
1608,1359800000,919220
1609,1360700000,919440
1610,1361500000,919660
1611,1362400000,919880
1612,1363200000,920100
1613,1364100000,920320
1614,1364900000,920540
1615,1365800000,920760
1616,1366600000,920980
1617,1367500000,921200
1618,1368300000,921420
1619,1369200000,921640
1620,1370100000,921860
1621,1370900000,922080
1622,1371800000,922300
1623,1372600000,922520
1624,1373500000,922740
1625,1374300000,922960
1626,1375200000,923180
1627,1376000000,923400
1628,1376900000,923620
1629,1377700000,923830
1630,1378600000,924050
1631,1379400000,924270
1632,1380300000,924490
1633,1381100000,924710
1634,1382000000,924930
1635,1382800000,925150
1636,1383700000,925360
1637,1384500000,925580
1638,1385400000,925800
1639,1386300000,926020
1640,1387100000,926240
1641,1388000000,926450
1642,1388800000,926670
1643,1389700000,926890
1644,1390500000,927110
1645,1391400000,927320
1646,1392200000,927540
1647,1393100000,927760
1648,1393900000,927970
1649,1394800000,928190
1650,1395600000,928410
1651,1396500000,928630
1652,1397300000,928840
1653,1398200000,929060
1654,1399000000,929280
1655,1399900000,929490
1656,1400700000,929710
1657,1401600000,929920
1658,1402400000,930140
1659,1403300000,930360
1660,1404200000,930570
1661,1405000000,930790
1662,1405900000,931010
1663,1406700000,931220
1664,1407600000,931440
1665,1408400000,931650
1666,1409300000,931870
1667,1410100000,932080
1668,1411000000,932300
1669,1411800000,932510
1670,1412700000,932730
1671,1413500000,932940
1672,1414400000,933160
1673,1415200000,933370
1674,1416100000,933590
1675,1416900000,933800
1676,1417800000,934020
1677,1418600000,934230
1678,1419500000,934450
1679,1420300000,934660
1680,1421200000,934880
1681,1422100000,935090
1682,1422900000,935300
1683,1423800000,935520
1684,1424600000,935730
1685,1425500000,935950
1686,1426300000,936160
1687,1427200000,936370
1688,1428000000,936590
1689,1428900000,936800
1690,1429700000,937010
1691,1430600000,937230
1692,1431400000,937440
1693,1432300000,937650
1694,1433100000,937870
1695,1434000000,938080
1696,1434800000,938290
1697,1435700000,938510
1698,1436500000,938720
1699,1437400000,938930
1700,1438200000,939140
1701,1439100000,939360
1702,1440000000,939570
1703,1440800000,939780
1704,1441700000,939990
1705,1442500000,940210
1706,1443400000,940420
1707,1444200000,940630
1708,1445100000,940840
1709,1445900000,941050
1710,1446800000,941270
1711,1447600000,941480
1712,1448500000,941690
1713,1449300000,941900
1714,1450200000,942110
1715,1451000000,942320
1716,1451900000,942530
1717,1452700000,942740
1718,1453600000,942960
1719,1454400000,943170
1720,1455300000,943380
1721,1456100000,943590
1722,1457000000,943800
1723,1457900000,944010
1724,1458700000,944220
1725,1459600000,944430
1726,1460400000,944640
1727,1461300000,944850
1728,1462100000,945060
1729,1463000000,945270
1730,1463800000,945480
1731,1464700000,945690
1732,1465500000,945900
1733,1466400000,946110
1734,1467200000,946320
1735,1468100000,946530
1736,1468900000,946740
1737,1469800000,946950
1738,1470600000,947160
1739,1471500000,947370
1740,1472300000,947580
1741,1473200000,947780
1742,1474000000,947990
1743,1474900000,948200
1744,1475800000,948410
1745,1476600000,948620
1746,1477500000,948830
1747,1478300000,949040
1748,1479200000,949240
1749,1480000000,949450
1750,1480900000,949660
1751,1481700000,949870
1752,1482600000,950080
1753,1483400000,950290
1754,1484300000,950490
1755,1485100000,950700
1756,1486000000,950910
1757,1486800000,951120
1758,1487700000,951320
1759,1488500000,951530
1760,1489400000,951740
1761,1490200000,951950
1762,1491100000,952150
1763,1491900000,952360
1764,1492800000,952570
1765,1493700000,952770
1766,1494500000,952980
1767,1495400000,953190
1768,1496200000,953390
1769,1497100000,953600
1770,1497900000,953810
1771,1498800000,954010
1772,1499600000,954220
1773,1500500000,954430
1774,1501300000,954630
1775,1502200000,954840
1776,1503000000,955040
1777,1503900000,955250
1778,1504700000,955450
1779,1505600000,955660
1780,1506400000,955870
1781,1507300000,956070
1782,1508100000,956280
1783,1509000000,956480
1784,1509800000,956690
1785,1510700000,956890
1786,1511600000,957100
1787,1512400000,957300
1788,1513300000,957510
1789,1514100000,957710
1790,1515000000,957920
1791,1515800000,958120
1792,1516700000,958330
1793,1517500000,958530
1794,1518400000,958730
1795,1519200000,958940
1796,1520100000,959140
1797,1520900000,959350
1798,1521800000,959550
1799,1522600000,959760
1800,1523500000,959960
1801,1524300000,960160
1802,1525200000,960370
1803,1526000000,960570
1804,1526900000,960770
1805,1527800000,960980
1806,1528600000,961180
1807,1529500000,961380
1808,1530300000,961590
1809,1531200000,961790
1810,1532000000,961990
1811,1532900000,962200
1812,1533700000,962400
1813,1534600000,962600
1814,1535400000,962800
1815,1536300000,963010
1816,1537100000,963210
1817,1538000000,963410
1818,1538800000,963610
1819,1539700000,963810
1820,1540500000,964000
1821,1541400000,964190
1822,1542200000,964380
1823,1543100000,964570
1824,1543900000,964760
1825,1544800000,964950
1826,1545700000,965140
1827,1546500000,965330
1828,1547400000,965520
1829,1548200000,965710
1830,1549100000,965900
1831,1549900000,966090
1832,1550800000,966270
1833,1551600000,966460
1834,1552500000,966650
1835,1553300000,966840
1836,1554200000,967030
1837,1555000000,967220
1838,1555900000,967410
1839,1556700000,967600
1840,1557600000,967790
1841,1558400000,967980
1842,1559300000,968170
1843,1560100000,968360
1844,1561000000,968540
1845,1561800000,968730
1846,1562700000,968920
1847,1563600000,969110
1848,1564400000,969300
1849,1565300000,969490
1850,1566100000,969680
1851,1567000000,969860
1852,1567800000,970050
1853,1568700000,970240
1854,1569500000,970430
1855,1570400000,970620
1856,1571200000,970810
1857,1572100000,970990
1858,1572900000,971180
1859,1573800000,971370
1860,1574600000,971560
1861,1575500000,971750
1862,1576300000,971930
1863,1577200000,972120
1864,1578000000,972310
1865,1578900000,972500
1866,1579700000,972690
1867,1580600000,972870
1868,1581500000,973060
1869,1582300000,973250
1870,1583200000,973440
1871,1584000000,973620
1872,1584900000,973810
1873,1585700000,974000
1874,1586600000,974180
1875,1587400000,974370
1876,1588300000,974560
1877,1589100000,974750
1878,1590000000,974930
1879,1590800000,975120
1880,1591700000,975310
1881,1592500000,975490
1882,1593400000,975680
1883,1594200000,975870
1884,1595100000,976050
1885,1595900000,976240
1886,1596800000,976430
1887,1597600000,976610
1888,1598500000,976800
1889,1599400000,976990
1890,1600200000,977170
1891,1601100000,977360
1892,1601900000,977550
1893,1602800000,977730
1894,1603600000,977920
1895,1604500000,978110
1896,1605300000,978290
1897,1606200000,978480
1898,1607000000,978660
1899,1607900000,978850
1900,1608700000,979040
1901,1609600000,979220
1902,1610400000,979410
1903,1611300000,979590
1904,1612100000,979780
1905,1613000000,979960
1906,1613800000,980150
1907,1614700000,980340
1908,1615500000,980520
1909,1616400000,980710
1910,1617300000,980890
1911,1618100000,981080
1912,1619000000,981260
1913,1619800000,981450
1914,1620700000,981630
1915,1621500000,981820
1916,1622400000,982000
1917,1623200000,982190
1918,1624100000,982370
1919,1624900000,982560
1920,1625800000,982740
1921,1626600000,982930
1922,1627500000,983110
1923,1628300000,983300
1924,1629200000,983480
1925,1630000000,983670
1926,1630900000,983850
1927,1631700000,984040
1928,1632600000,984220
1929,1633400000,984400
1930,1634300000,984590
1931,1635200000,984770
1932,1636000000,984960
1933,1636900000,985140
1934,1637700000,985330
1935,1638600000,985510
1936,1639400000,985690
1937,1640300000,985880
1938,1641100000,986060
1939,1642000000,986250
1940,1642800000,986430
1941,1643700000,986610
1942,1644500000,986800
1943,1645400000,986980
1944,1646200000,987160
1945,1647100000,987350
1946,1647900000,987530
1947,1648800000,987720
1948,1649600000,987900
1949,1650500000,988080
1950,1651400000,988270
1951,1652200000,988450
1952,1653100000,988630
1953,1653900000,988820
1954,1654800000,989000
1955,1655600000,989180
1956,1656500000,989360
1957,1657300000,989550
1958,1658200000,989730
1959,1659000000,989910
1960,1659900000,990100
1961,1660700000,990280
1962,1661600000,990460
1963,1662400000,990640
1964,1663300000,990830
1965,1664100000,991010
1966,1665000000,991190
1967,1665800000,991370
1968,1666700000,991560
1969,1667500000,991740
1970,1668400000,991920
1971,1669300000,992100
1972,1670100000,992290
1973,1671000000,992470
1974,1671800000,992650
1975,1672700000,992830
1976,1673500000,993010
1977,1674400000,993200
1978,1675200000,993380
1979,1676100000,993560
1980,1676900000,993740
1981,1677800000,993920
1982,1678600000,994100
1983,1679500000,994290
1984,1680300000,994470
1985,1681200000,994650
1986,1682000000,994830
1987,1682900000,995010
1988,1683700000,995190
1989,1684600000,995370
1990,1685400000,995560
1991,1686300000,995740
1992,1687200000,995920
1993,1688000000,996100
1994,1688900000,996280
1995,1689700000,996460
1996,1690600000,996640
1997,1691400000,996820
1998,1692300000,997000
1999,1693100000,997190
2000,1694000000,997370
2001,1694800000,997550
2002,1695700000,997730
2003,1696500000,997910
2004,1697400000,998090
2005,1698200000,998270
2006,1699100000,998450
2007,1699900000,998630
2008,1700800000,998810
2009,1701600000,998990
2010,1702500000,999170
2011,1703300000,999350
2012,1704200000,999530
2013,1705100000,999710
2014,1705900000,999890
2015,1706800000,1000100
2016,1707600000,1000300
2017,1708500000,1000400
2018,1709300000,1000600
2019,1710200000,1000800
2020,1711000000,1001000
2021,1711900000,1001100
2022,1712700000,1001300
2023,1713600000,1001500
2024,1714400000,1001700
2025,1715300000,1001900
2026,1716100000,1002000
2027,1717000000,1002200
2028,1717800000,1002400
2029,1718700000,1002600
2030,1719500000,1002800
2031,1720400000,1002900
2032,1721200000,1003100
2033,1722100000,1003300
2034,1723000000,1003500
2035,1723800000,1003700
2036,1724700000,1003800
2037,1725500000,1004000
2038,1726400000,1004200
2039,1727200000,1004400
2040,1728100000,1004600
2041,1728900000,1004700
2042,1729800000,1004900
2043,1730600000,1005100
2044,1731500000,1005300
2045,1732300000,1005400
2046,1733200000,1005600
2047,1734000000,1005800
2048,1734900000,1006000
2049,1735700000,1006200
2050,1736600000,1006300
2051,1737400000,1006500
2052,1738300000,1006700
2053,1739100000,1006900
2054,1740000000,1007000
2055,1740900000,1007200
2056,1741700000,1007400
2057,1742600000,1007600
2058,1743400000,1007800
2059,1744300000,1007900
2060,1745100000,1008100
2061,1746000000,1008300
2062,1746800000,1008500
2063,1747700000,1008600
